home_off_k,home_off_bb,home_off_chit,home_off_hr,away_off_k,away_off_bb,away_off_chit,away_off_hr,home_sp_k,home_sp_bb,home_sp_chit,home_sp_stam,away_sp_k,away_sp_bb,away_sp_chit,away_sp_stam,home_pen_k,home_pen_bb,home_pen_chit,away_pen_k,away_pen_bb,away_pen_chit,park_runs,park_hr,sim_home_wp,sim_total,home_won,actual_total,date
0.2191137406059396,0.08610559751487869,0.3071267921446273,0.14926591284925303,0.2176007168271673,0.08282795085453497,0.3146818618826272,0.13276601327155568,0.2214745913161994,0.09971383425881003,0.3253216495490608,25.0,0.274127495217818,0.08314205363333065,0.29430173087340816,24.0,0.21660543640397073,0.10171905791714939,0.33558760475543425,0.26585252462670134,0.09181757472899257,0.2954540182878377,100,103,0.36666666666666664,8.233333333333333,0,5,2025-06-20
0.21295056245039512,0.09043754610497519,0.3127102101047396,0.12138220331178899,0.20476916649406635,0.08189286375634658,0.30633357514673865,0.13630562330592827,0.2247277594164866,0.08165536729520353,0.3235674122878519,21.0,0.2354719170054521,0.06876278982543474,0.2879046216509158,23.5,0.21168645873398884,0.09387666609464054,0.28578456052862633,0.21949753120243665,0.08175325240485694,0.29624966266501984,99,92,0.4666666666666667,6.6466666666666665,0,8,2025-06-20
0.2128725781895818,0.08506283077973165,0.32452188370229285,0.11940307819016811,0.22232316367099603,0.09406601705957232,0.33707846359912536,0.13789071382625334,0.18993040186909124,0.08146162864108132,0.31478955051300306,24.5,0.19986706340149057,0.09443643437711668,0.3075922957191295,23.5,0.20279841624913075,0.08724859882060809,0.308502166778052,0.21220993626623072,0.09645354736387438,0.2911960187285889,98,96,0.49666666666666665,8.626666666666667,1,7,2025-06-20
0.20774795865149898,0.08686611227281629,0.3246146780316371,0.1469114433848146,0.24010696545913715,0.08293319936099434,0.32151346415307075,0.1351873869449837,0.22141891780799006,0.07495129061895964,0.31578794543007044,24.0,0.2366875910714283,0.07894409032998664,0.3300033584324356,24.0,0.202844188199917,0.08962665172333231,0.28959497356976327,0.21353251268149287,0.08786311785987151,0.31771800390957294,100,101,0.5966666666666667,8.65,0,13,2025-06-20
0.20536402184944308,0.08744969030651034,0.32299699289813,0.13019492146946798,0.2058430460070905,0.09172742506827063,0.3080041621531657,0.150241110031408,0.27410844720803873,0.06958034645300695,0.29568988497819226,25.5,0.20867923308497427,0.08925022638235663,0.32674638115478827,24.0,0.21995228749310305,0.09021578326036095,0.3286874341737577,0.23041655994679341,0.09431961327311134,0.3090381557598088,101,106,0.6233333333333333,9.106666666666667,1,12,2025-06-20
0.20025563900220444,0.10126273836736038,0.3240255557446001,0.15054870481609625,0.19131865902928186,0.08159027045342135,0.3081639642553921,0.13197081278678058,0.21270762563093268,0.08972556545890148,0.31201419559172666,26.0,0.1836171208946826,0.07670317813645099,0.2996792233444927,26.0,0.228416287147367,0.0837466373892661,0.32590456461634354,0.19777522209436935,0.1047187651498091,0.3249230991725922,99,105,0.59,9.483333333333333,0,10,2025-06-21
0.2062880595326978,0.08990571305562058,0.3236492693585169,0.1511960823130808,0.21519913504191646,0.09564842270512403,0.32244636761592244,0.1378956564143876,0.2077248237456255,0.07407509190747276,0.3095128201616056,24.0,0.1952804320811431,0.08195686077484918,0.31724288556929375,23.0,0.20299687053726312,0.08864032658389422,0.29607114059058237,0.21179507151505178,0.08851119473846705,0.3160319588002074,100,101,0.62,9.133333333333333,1,17,2025-06-21
0.21627591322817452,0.08094257421203988,0.3084768676457342,0.12414405558588941,0.19882356605699406,0.07740210904316366,0.31676907911982205,0.11780291963063072,0.26623039067062526,0.08666858990879356,0.3419562959825458,24.0,0.21142994888457545,0.08056177798348739,0.27947829078555475,26.0,0.24023507860839133,0.09737284805045379,0.30024665888273494,0.2117933430306493,0.08461397111522043,0.3061716662197104,96,95,0.4866666666666667,7.23,1,6,2025-06-21
0.20578824779973806,0.08796994187526291,0.32456036169344576,0.12970543969666742,0.21203713584796702,0.09455451679827348,0.31467418429261995,0.15792406078160337,0.2145738076402688,0.07765909479559932,0.30682922489585324,21.0,0.21229258754030692,0.0976470776058044,0.3136476128714607,22.0,0.2189868931436429,0.088958532318645,0.3269695188786046,0.22911494299745822,0.09412517425443324,0.31340766400233144,101,106,0.5466666666666666,9.576666666666666,0,15,2025-06-21
0.23963247584213743,0.08250906958347598,0.31893667577492013,0.13743136289689836,0.2142280860007367,0.09032892524866919,0.31738996548073994,0.14040060909952684,0.1557561000563482,0.08390172451734185,0.3568250936043182,24.0,0.19241239090389473,0.07069670673211659,0.32512371435022236,24.0,0.1950438037087322,0.10256171067012723,0.32338589353578506,0.22241653398686428,0.0916701540790449,0.3339167013301439,112,104,0.3933333333333333,13.473333333333333,1,6,2025-06-22
0.21410070177529936,0.10077358351373052,0.317569374349822,0.12926927926966725,0.23319418858751823,0.08327940910628016,0.32633759093103304,0.12788570327405255,0.2450162723701516,0.09455690363769621,0.29819494348540226,25.0,0.21537467755952883,0.08248083511536085,0.3308439702100784,23.0,0.22131332224074535,0.09044760806855895,0.27289017237505797,0.22512561551531346,0.09868719197784573,0.2895052693514266,94,90,0.6333333333333333,7.316666666666666,1,14,2025-06-22
0.17830766474553664,0.07831192229400283,0.30745406150212534,0.12295763993906705,0.22065654803582266,0.09313193225231448,0.3089270574509314,0.12688291544032654,0.21774481269438253,0.06787340151112119,0.3271242630474485,26.0,0.20906517007380548,0.08555595490810902,0.3081316633197695,24.0,0.2562639775248553,0.09101020173889618,0.2946504429450937,0.20623384127178365,0.10232175687918257,0.3157326338994766,101,102,0.6433333333333333,8.73,0,6,2025-06-22
0.21826432908656873,0.09019180429290533,0.3120927206885225,0.11597647424124337,0.24088179499511048,0.078726022861471,0.31567047484036226,0.13495391750296015,0.1834635216566059,0.08326030445031984,0.2915325434711688,22.0,0.20164914562067981,0.10114324764316582,0.2939228411374097,23.0,0.21066468868137755,0.09656661213255469,0.2872509462954397,0.219860779511896,0.08000279427850213,0.29398476770869253,99,92,0.57,7.786666666666667,1,11,2025-06-22
0.22264108580091493,0.07799221719668747,0.3197380898658967,0.12487373015057351,0.22316392699538637,0.09390253828234718,0.3345204024865871,0.13767861661794434,0.1819465229707142,0.0707462460549877,0.31296389334708585,22.0,0.2326253775409257,0.07958164714943708,0.2920163048765716,23.0,0.20461524226343925,0.08872317796346516,0.3060421735491087,0.21215809218228848,0.09918511684695697,0.2920868709360318,98,96,0.37333333333333335,8.176666666666666,0,5,2025-06-22
0.1927128111369849,0.08783617367842747,0.3181879046354295,0.1242378440738856,0.19059678131526783,0.0760945034943754,0.31688932485027554,0.11737850624765771,0.17565739471477126,0.0968070628361358,0.29092346705841976,22.0,0.21038913821446537,0.08036339886127067,0.2919498053991807,24.0,0.24019544014518107,0.09678035513481273,0.2990586739523976,0.21231874369069725,0.08460590282054985,0.306950882769103,96,95,0.5933333333333334,7.386666666666667,1,5,2025-06-22
0.2017776036172736,0.09437187882829876,0.3140765688349212,0.12094386463458849,0.2155849553363356,0.08953682333464846,0.31532286654022057,0.11414260914716039,0.21994955790959528,0.08089874179461028,0.31859010726554826,24.0,0.21534374938406553,0.09218787512805027,0.30755969591876386,22.0,0.22003809095614152,0.09345386448268103,0.30937746250139075,0.21275137264457317,0.09568984415723991,0.28526214522485127,98,102,0.5233333333333333,7.19,0,9,2025-06-23
0.2108239660868531,0.08250873921742169,0.30425802193524143,0.12182997406475243,0.19070332866425024,0.08191652583695867,0.3083193617111626,0.13528574923109765,0.1935855872698485,0.08506911913835839,0.30830385235802615,25.0,0.19493380955836107,0.09066181567656734,0.30814373103121456,23.0,0.2396628046402086,0.09711685565599848,0.29960749889327465,0.1965825096668014,0.10370863433655941,0.32773070821557837,96,95,0.5466666666666666,8.543333333333333,0,16,2025-06-23
0.2255760047122375,0.08166568371761514,0.3235886280783152,0.12232005311631101,0.20912959986690408,0.08473360839500718,0.317948221892799,0.11958149780104838,0.2335960021180784,0.08984722514759297,0.28842997180757185,23.5,0.1942235670972809,0.08069177576860127,0.3016522412174242,23.0,0.22229951365163814,0.09297997942217295,0.3117198721963951,0.2121707551563203,0.09521925593375884,0.28834177789921994,98,102,0.5733333333333334,7.68,1,12,2025-06-24
0.1944494729388745,0.07565379627151235,0.31481554540690015,0.11913130821577934,0.21808996725069385,0.08661625720310412,0.31462586546444116,0.12703167615297684,0.23289713044584492,0.08353872390065342,0.3065219170544644,26.0,0.2150468302642069,0.09356223579590614,0.31526600777735514,24.0,0.21163050293128033,0.08612219236910901,0.30764599715124197,0.22982864324911687,0.08292287454523017,0.3092173569360658,104,92,0.54,8.783333333333333,0,6,2025-06-24
0.20300560490415998,0.08475706411256684,0.3168230256059664,0.12764237494590588,0.20727174931751077,0.08605219210255993,0.32627387773287314,0.15462611452241218,0.220197561870693,0.07496445715101796,0.3042514260786039,23.5,0.20368059088668297,0.06563741873788542,0.29413579236332543,24.0,0.20441772353261908,0.08779340937874601,0.30427387047795684,0.20127765945179416,0.08737023358435234,0.30129652016274366,98,96,0.4166666666666667,8.1,1,15,2025-06-24
0.19158315025181866,0.08477673696237258,0.3160594938626961,0.12480892207895611,0.2034412110421633,0.08451442486384664,0.31046289876062305,0.1436512561621984,0.2149871692464833,0.08926685459365659,0.28920969890684023,21.0,0.19637676141243837,0.06797285366614839,0.3312419332068175,23.0,0.24171594469700847,0.09562921652536135,0.3070273815010942,0.19618822859533347,0.10344532535205894,0.3274287816602056,96,95,0.6966666666666667,8.183333333333334,1,7,2025-06-24
0.21896861392282452,0.08601594517734946,0.3227014226833066,0.13913022022595298,0.23424475902702818,0.08235918075172545,0.3124586386763175,0.1456760785357728,0.26967890843938935,0.05917217280282771,0.29839430556904056,25.0,0.18167459839066197,0.07814012941103138,0.31256530221444084,26.0,0.20815282919554,0.0825906242412994,0.30186484396969027,0.2233930370025321,0.11102548515864692,0.3474238780953944,97,95,0.6566666666666666,7.883333333333334,1,15,2025-06-24
0.22556979218521805,0.08478555704854959,0.3386204660262755,0.14511383014240611,0.22174495634067684,0.0800496622328471,0.33559124517442057,0.14352150130938154,0.2516789848739101,0.09204912850785715,0.3156023122638944,23.0,0.2462593916119901,0.08911216742025535,0.3225208006348607,21.5,0.20657743888378327,0.08195724184878474,0.3018649061144971,0.22228720677948002,0.1108057225025957,0.35001417350502795,97,95,0.56,8.76,0,3,2025-06-25
0.22097240154816594,0.0906109151085333,0.30016947370765734,0.15122278349895404,0.23339059468298748,0.08517732964763958,0.32994377772784306,0.1363421424977992,0.22627276733174398,0.09523829367383248,0.3269173718787537,25.5,0.20521663193700107,0.08569959408560103,0.3087257055198126,19.0,0.22212349352596505,0.10220116431248755,0.334210685365714,0.22524127666651372,0.09913487427867324,0.29548106130833085,100,103,0.53,9.036666666666667,1,7,2025-06-25
0.2064502817957108,0.0879865698482632,0.31766380359180474,0.12718695739097186,0.21118871585813354,0.0870479885072528,0.3155908734988817,0.1224864338311544,0.22818712387945644,0.08865877717679027,0.2822501405047524,19.5,0.24718672951933793,0.07721048642260138,0.2727219758501351,26.0,0.22264191586534304,0.09209716440238275,0.30956120810548254,0.21108580565746393,0.09458959158095698,0.28933482869935756,98,102,0.5166666666666667,6.733333333333333,1,6,2025-06-25
0.1898039391559491,0.07999726889095019,0.3121826031712105,0.1155204148018116,0.2042135719383614,0.08865560368141888,0.3336340317367931,0.125917151917775,0.2020556564537328,0.0824247893765125,0.31901279481499845,25.0,0.2172818128959594,0.09282195125664786,0.31316528838327606,24.0,0.210389737872054,0.08533359633116142,0.3070192394162355,0.2314760744496795,0.08210226545253817,0.306562861694812,104,92,0.48,9.57,0,4,2025-06-26
0.22018797188374037,0.08157522631413984,0.31498155481865836,0.1360874121926178,0.20246711831155148,0.08757997062824754,0.3144600720347015,0.13050148611469192,0.27062711818863155,0.08387197657119791,0.2884159303465562,24.0,0.23348345496160172,0.08288412892168823,0.30414683063004655,26.0,0.2702637581536136,0.08993852675312024,0.29950719164466716,0.21823368973662113,0.08881520653456013,0.3274892333015088,99,101,0.6633333333333333,8.033333333333333,1,3,2025-06-26
0.22972678958910192,0.08265962800815942,0.32627074106786697,0.149111327801882,0.20648830807680685,0.07922364100307984,0.3301786072528865,0.1334092324736654,0.1790102238546032,0.06619843254309235,0.3084206400832378,25.0,0.2338281959898083,0.07933063455435921,0.2974018619326392,25.0,0.24492794770373771,0.09907368911504537,0.332434183579095,0.23071558705337014,0.0818154328632649,0.30758919388785766,101,103,0.4866666666666667,8.773333333333333,1,30,2025-06-27
0.20256445539377885,0.08693198573613228,0.3052128937969654,0.13140901442966066,0.21199349870326187,0.08999604924889258,0.31676297155687394,0.14273810712651755,0.2431936143441354,0.06464744550023924,0.2855677886640767,23.5,0.2719484078244344,0.07121619218351491,0.318341589256538,22.0,0.2180775701869696,0.07966606432313769,0.29688696818871435,0.21087494331996162,0.08870566330627497,0.31228968133648116,101,100,0.5366666666666666,7.633333333333334,0,13,2025-06-27
0.22591481180792566,0.08649878161206176,0.3107759019159825,0.12875289224866104,0.20790577523158044,0.08577755608482443,0.3216093431693678,0.12762614950707538,0.20831260772198767,0.07910474721536312,0.3232961705223152,25.5,0.22873176244000862,0.0698529562633259,0.30682364443265436,22.0,0.23603274157983944,0.09754528472930175,0.3025791552635742,0.21676887753009794,0.08820460086570364,0.32629676763882887,100,101,0.57,8.93,0,13,2025-06-27
0.22411110841800147,0.0819861178070424,0.32352947842716767,0.12362488236086902,0.23974770987516317,0.08144056371830627,0.3212257883041976,0.13833469973964796,0.193700083027172,0.09470121121985647,0.31072739170864416,24.0,0.19917695319663067,0.06912757250449678,0.3432152328319523,25.5,0.22372571790773937,0.09180812860543305,0.30830505715383066,0.19579911489755641,0.10009679422583223,0.3255466473797303,98,102,0.5766666666666667,9.566666666666666,1,16,2025-06-27
0.2181094577952802,0.07954446486343039,0.3231845553235836,0.15107652251249457,0.21556502247081,0.08458475697092388,0.3180272686581262,0.1497555976592518,0.20699543924391256,0.07291252241590016,0.3086637777976666,21.5,0.2178473091189183,0.09297784989515612,0.33227344519209606,20.0,0.20501162091513886,0.08126370860680045,0.2994943905254909,0.23417673417466586,0.08003357202210451,0.3329097045628005,97,95,0.6433333333333333,8.553333333333333,0,5,2025-06-27
0.21152954545368202,0.09758591487106112,0.3116203032187925,0.1269468231781004,0.20972099968622074,0.09882176059639453,0.3146258821671673,0.1325810399733822,0.20054553764005628,0.08423812518869128,0.3225154156521096,22.0,0.2098954742083078,0.09149577773815439,0.3182912014715943,24.0,0.20294747105350247,0.09855008827335474,0.31291114494894023,0.22131951220468898,0.09039365759285559,0.28352471183137373,99,103,0.5233333333333333,8.606666666666667,0,4,2025-06-27
0.22384766354626345,0.08608837225575855,0.3083638768896773,0.13678561217422003,0.20210959178885174,0.0847221149908634,0.31723028838343176,0.1286731613306461,0.2403403059061876,0.10198959241447261,0.32376363640325956,24.0,0.23743946916836475,0.06534158091067102,0.3338140616491054,25.0,0.23058307288237806,0.09230610761875538,0.33392178087627705,0.2054230690006426,0.08695665132982716,0.30243506322505775,97,96,0.5033333333333333,8.226666666666667,0,5,2025-06-27
0.22712341055956248,0.08955931995252221,0.32973948759276395,0.1349320190682698,0.21224154846966814,0.082932729604513,0.30674024848269643,0.1250116194530537,0.22630100142479248,0.07583476449618223,0.2846464379337752,23.0,0.17061205808857016,0.09526812256954467,0.2865276714295246,22.0,0.21383804089871822,0.09999212592940818,0.2889541033333306,0.24392673373820456,0.0921849559605615,0.3027618095770327,104,118,0.6133333333333333,8.77,0,10,2025-06-28
0.23878105699122276,0.07303544385950463,0.31943422465818205,0.12030590873197139,0.20585260600143668,0.10165348638822977,0.31417259530356084,0.1343476269881078,0.2034764383543277,0.08677861375963142,0.3098199663933112,24.5,0.24666876868506574,0.09308094755895915,0.303582763800352,25.0,0.20326239370272214,0.0992958674023166,0.3120984288083293,0.22064830456171053,0.09028773528331266,0.28036183134733894,99,103,0.4,8.15,1,1,2025-06-28
0.23058149607497772,0.08874645545400323,0.31268680158458995,0.13277659713538253,0.20662903451888795,0.08665741993116415,0.32510914090014476,0.13057707778469652,0.2289252558846395,0.05916041339586336,0.30115624247614464,27.0,0.2569192521256996,0.07904377059473697,0.34521316135620816,24.5,0.23581769631652932,0.09726860186976952,0.30587163607928697,0.21553903875870706,0.0886625919249793,0.32557960948296216,100,101,0.63,9.083333333333334,1,7,2025-06-28
0.21286216892518642,0.08628773396608659,0.3166080550220109,0.1137067331579184,0.22186376541785932,0.0835406253841844,0.3066899677002403,0.14763598245443535,0.1785151444728314,0.08674522739588494,0.29241563568353907,22.5,0.20223588301659157,0.08547597810673846,0.33126854713334447,20.0,0.21010955901857098,0.09413292735587644,0.28596603231848994,0.2313059954122379,0.09474450296961123,0.3119650286065242,99,92,0.54,7.92,1,11,2025-06-28
0.22257916407151793,0.08606123739399041,0.33078644388145806,0.1480796480672214,0.20251652203285775,0.08749538829346291,0.33401689703419213,0.1279935517690093,0.19317911522263778,0.0657722149959117,0.3338864276022429,25.0,0.1911953216827389,0.05220677565607253,0.3093459182447809,25.0,0.24325970115253304,0.09790845138803882,0.3318211735677849,0.22898469818838407,0.08421230313405222,0.31616309392235725,101,103,0.48333333333333334,10.363333333333333,0,14,2025-06-28
0.21616968217917282,0.08712177534900417,0.32297767701189684,0.14358707138659843,0.2111222182085314,0.08133673423582638,0.3213860788339453,0.14034768033310493,0.21486886849499742,0.07209152819119677,0.3214808839971138,25.0,0.1973498370074979,0.06846851706418161,0.3264429559060177,26.0,0.20523894446708685,0.08171846080331027,0.2980540873593396,0.23535090136027487,0.0799848085877752,0.3341341741500521,97,95,0.5933333333333334,9.29,1,15,2025-06-28
0.22136249655103582,0.08821856358398909,0.3024613419259397,0.15826024110900258,0.20637112090509907,0.08407781035663195,0.3151066832240056,0.1399466786021384,0.18396092850468024,0.07315563076474786,0.3133670550751747,25.0,0.23891685295601972,0.07432031841848732,0.30183568152520324,23.5,0.22027857274728632,0.10345688080614335,0.3361942619462346,0.19538865870571587,0.10380268827745148,0.3214094251180466,100,103,0.47,8.87,1,10,2025-06-28
0.2102765615331741,0.08918502872330189,0.3217980824957158,0.14833922557469398,0.20703060649286278,0.08331882076750484,0.33061820376526885,0.12228248543463249,0.19814044114155707,0.0698150064134602,0.3297712509517519,24.0,0.19712125671050892,0.09359027633792459,0.3124618143755852,23.0,0.2220312045743763,0.09091216807457655,0.33015495863026373,0.20143650519622305,0.08707685719452166,0.3142413449648732,103,102,0.5833333333333334,11.37,0,15,2025-06-28
0.21456204465315326,0.08831810397672386,0.3080231861539901,0.13603093558501578,0.19556653092505197,0.08471487052905557,0.31772974561047507,0.12828760350320645,0.22307967677942736,0.08238025094195564,0.3200899139109505,23.0,0.1867932605118902,0.07003290928589362,0.3132256258269238,22.0,0.2313703531179963,0.09330900370766909,0.33334034116728106,0.2053923442964068,0.087018113027199,0.3024946938955641,97,96,0.5233333333333333,8.1,0,15,2025-06-28
0.23838548932960432,0.08292083619185578,0.3254523992333587,0.12695429795855642,0.19254241089840546,0.08423150679371078,0.31281343900633973,0.12687843089893022,0.20510282201018692,0.09383965976553282,0.3267269379911756,23.0,0.22927049593957077,0.08565739920767465,0.29310251490578365,21.0,0.22349792679666847,0.10308559812503637,0.3005938435002248,0.25103677704256244,0.0949160736975461,0.29603955198278387,108,97,0.4066666666666667,9.093333333333334,0,8,2025-06-29
0.20254222084113815,0.08798139514617215,0.30630248489529494,0.1306947934547562,0.22059739035093912,0.09148695151084874,0.3213834791217494,0.1387163065507988,0.19800149110591012,0.1008827837555535,0.29629621632456954,23.0,0.20434845947179983,0.08180954334912555,0.3095510892854068,25.0,0.21384839667933583,0.07912432132179192,0.29732655000668307,0.21126404399055707,0.09206311017710442,0.30897805190771055,101,100,0.53,8.203333333333333,0,10,2025-06-29
0.21748869927850983,0.08959431486095248,0.31188352843466205,0.12221419593407863,0.20607850933148728,0.0939101863784509,0.3177274230377362,0.1554139535892042,0.21890395164970494,0.08019056514974376,0.3206045440737396,21.0,0.22006796436870696,0.0904998075513484,0.31119690049003473,21.0,0.2115110424814987,0.09352875990062774,0.2868237873110421,0.23040562829810873,0.09629041356847334,0.3113998980260529,99,92,0.5266666666666666,8.28,1,13,2025-06-29
0.21987495233869994,0.08107978408963279,0.32589212167837267,0.1451763837442267,0.22659773998396796,0.08523590889551934,0.31885587472478755,0.13145391285187577,0.27182286841899767,0.05822030488642274,0.29998189405672093,25.5,0.18948996125167,0.07325969196178547,0.30485501582085706,23.5,0.20610135842545985,0.08109331022968727,0.29911686659041814,0.23401082813301244,0.08192794281006838,0.3353031610232309,97,95,0.64,7.553333333333334,1,3,2025-06-29
0.2037166148959271,0.0826193263282462,0.31609860151944885,0.13815697358174858,0.21733326325498073,0.07964321566945683,0.3187378923880286,0.1500452345232875,0.23562551919994731,0.08907185979252155,0.30468873391128415,26.5,0.20097966145127683,0.06662714427703255,0.3013311766390561,23.5,0.2700466999741583,0.08868707826666059,0.3017204452626755,0.1995815667498817,0.08499520707243832,0.29347505175568617,99,101,0.5666666666666667,8.076666666666666,1,2,2025-06-29
0.21916022679283712,0.08635909824452279,0.3349155145476066,0.1382204572632291,0.20748110610650605,0.08281408048737451,0.30360652849579006,0.12390075479210988,0.21252531297168722,0.07000494991578893,0.3132353042102735,24.0,0.19604547064361788,0.0828328141405659,0.3099635900439467,24.5,0.21146573927239254,0.09924814127927865,0.2895899337329688,0.24375342735059283,0.09280766236319904,0.3005130866076243,104,118,0.5533333333333333,9.886666666666667,1,5,2025-06-29
0.19850374085970454,0.09147418156750817,0.3143462521236296,0.12313871545315783,0.23722759100706256,0.08077934381773355,0.3162360416264899,0.135171858581993,0.226621589415768,0.07927151482852764,0.3306560964386783,24.0,0.18502339069535098,0.07279225209464223,0.3422539956119286,24.0,0.22464763900959492,0.09192566604524269,0.3090962862357485,0.19357854774093758,0.09938996037231454,0.32411481223168426,98,102,0.63,8.706666666666667,0,7,2025-06-29
0.21150354175097263,0.08978942134917035,0.3246030502606204,0.12489026935218789,0.2173376473623629,0.09795086251884166,0.33035203914167194,0.15699895216635967,0.21201737866592002,0.08680681972337864,0.32061211032029213,17.5,0.2581601151955511,0.08280044035456925,0.2826442651672527,25.0,0.25161365931935903,0.09437089472359553,0.2934448157157938,0.23696874392821632,0.09835174081894864,0.30865844711521684,101,102,0.4633333333333333,8.573333333333334,1,9,2025-06-30
0.2124306189304858,0.09541982337299729,0.32487765955614756,0.13929763505949092,0.1983313114124906,0.07535506353734214,0.3132372755707948,0.1166094964578912,0.2242523071571534,0.07492456033377519,0.32214374268022034,23.0,0.20443957597848122,0.07148548783431544,0.3112427647837821,25.0,0.2113684917721909,0.09211750659124782,0.3059557513716249,0.2114457391038194,0.08426197904484245,0.3052173080002202,95,96,0.5433333333333333,8.04,1,8,2025-06-30
0.21535752224191812,0.09108825558863988,0.30877186894791986,0.14881289998915653,0.2146947099827614,0.09605026421631885,0.30970827160392855,0.12766614318060596,0.21402334217455032,0.08662267364720391,0.28179959246409003,20.0,0.2501399782458853,0.06610761759850174,0.3286413367966473,26.0,0.22390980502399616,0.09437160386366121,0.33105454793837974,0.21836747862842606,0.0895277932985199,0.28489138669046976,103,102,0.5533333333333333,8.353333333333333,1,6,2025-06-30
0.2097031040882379,0.08574528759020461,0.3200660320880264,0.14832824906763054,0.22386924988227433,0.09998604012018104,0.3176496695971397,0.13080242082633217,0.2090087205956664,0.09280572715728705,0.32135422177428113,26.0,0.2164200639793291,0.09088540615445367,0.3150080715463709,22.0,0.22470572340707895,0.09365938240063848,0.3308831060896812,0.21816879081222612,0.08905136689888006,0.28432633530283113,103,102,0.4633333333333333,9.803333333333333,1,10,2025-07-01
0.2079184615225065,0.08617050765554295,0.32202102356350326,0.12124969794488205,0.22333752945408758,0.09442767302821303,0.3302405843564239,0.1438526015513506,0.230662507443358,0.0756327785873773,0.3021241050876999,25.0,0.23693517979608772,0.06943396064740867,0.2924521984888353,27.0,0.2514875417565768,0.09576833140337007,0.29430771304022096,0.23610790866113737,0.09730340584954916,0.310537882976627,101,102,0.55,8.043333333333333,1,17,2025-07-01
0.22724562641096796,0.07924544589933584,0.31697092587241693,0.125386579330393,0.1979350717919574,0.08078179204383891,0.31401739980758286,0.1391803863900706,0.19672363031357978,0.09102885255082181,0.3114679577156069,23.0,0.22214068565947204,0.06632991423463415,0.3356726431398545,22.5,0.19428072797687126,0.09916360593513777,0.32224253968564753,0.2724555495105522,0.08793679554521015,0.29993934105592596,112,104,0.4633333333333333,10.72,0,11,2025-07-01
0.22501857618511442,0.08013084449054511,0.3193001639828217,0.13824423721865187,0.21858112622467007,0.08595343806380111,0.3347559133260147,0.13669352096660772,0.2123138768059415,0.08429160785746971,0.3116497924837165,19.0,0.21032045317411371,0.09322022046254658,0.3095797188569151,24.0,0.22221680775380526,0.10222842250494946,0.2968497972106103,0.2081054954719987,0.10154729988043479,0.2903790954729422,108,97,0.48,9.65,1,8,2025-07-01
0.22707877014721844,0.0849140227492029,0.31241653779658923,0.14287664192431196,0.22863073775748546,0.08670016609504096,0.32284642101523997,0.1452788039573664,0.2236787378761066,0.09010139212135956,0.3078970832956217,24.5,0.20421231277271928,0.08750898116293607,0.30218013489856926,23.0,0.23204918385548112,0.08280778441922015,0.31609744357878156,0.22459421577352226,0.11059252003151637,0.3483750540628721,97,96,0.5766666666666667,8.69,0,7,2025-07-01
0.21556924254372184,0.08583014300431184,0.3255058199668981,0.1207907909941433,0.20703059926839185,0.08540149976436502,0.3232803567113645,0.1301338740256883,0.2456593451878377,0.07798056384386687,0.27441774355826887,26.0,0.1861101597161749,0.08036307847435575,0.3128107982031864,24.0,0.21051497633630897,0.09159346360316553,0.2841822571492595,0.2097858404647774,0.08796644085820782,0.29831220675196096,99,92,0.6833333333333333,8.166666666666666,1,1,2025-07-01
0.22260033124289041,0.07847856691236998,0.3166288811970947,0.13471515158784786,0.22941947612933788,0.08382050432365787,0.3082824545326485,0.13289183043534958,0.2042511553741661,0.10043380024462378,0.3043040765945621,22.0,0.1972347818788794,0.0684944922630889,0.3048195147551377,24.0,0.22176571133080863,0.10158192861839124,0.2929113429471461,0.2098672830168652,0.09995629827596314,0.29203277690508844,108,97,0.5133333333333333,9.546666666666667,0,12,2025-07-02
0.22213682612815788,0.08004664726954874,0.3181221687124627,0.1306785418074926,0.22120797288065086,0.09029737504867669,0.31994209188457085,0.1392381291665271,0.19370001845895896,0.06899598309972974,0.33174768185506687,23.5,0.20835855687145563,0.07362284805404345,0.3217752545816277,17.0,0.19363901789252097,0.10484784078697934,0.3226774460733761,0.205884257524539,0.08072599842063483,0.2983293718257747,100,101,0.4033333333333333,10.206666666666667,0,13,2025-07-02
0.22262223676159054,0.07985474001004761,0.3199330693275766,0.15022929000296487,0.24067158290813792,0.07464787750495222,0.3227891418533811,0.12287453509152504,0.20800848969149063,0.08524647091859808,0.303970228418305,22.0,0.23139759905881882,0.07391599562326628,0.3288322953861901,17.0,0.2279824370467613,0.08453348224058194,0.3311804270240845,0.20651877924119788,0.09956725409058756,0.3078341649923716,99,105,0.6733333333333333,9.03,1,9,2025-07-02
0.20204788882090616,0.0901990249486255,0.32920651807901247,0.15328649677868936,0.22526028185066294,0.08515476561950976,0.30263724145269477,0.1275062426140704,0.21247032191574042,0.07811101801127084,0.29297178193527784,23.5,0.2138740640659648,0.07270364217272884,0.30638073931171017,25.0,0.20063398355766598,0.0846116955796554,0.29149318075120545,0.22897491393579333,0.09235131229605294,0.33939091598611815,100,101,0.6733333333333333,8.956666666666667,1,9,2025-07-02
